date,symbol,trade_id,entry_date,entry_price,total_shares,total_trade_pnl,targets_hit,exit_type,t1_pnl,t2_pnl,t3_pnl,trail_pnl,time_exit_pnl,final_exit_reason,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2025-10-06,NSE:PGEL-EQ,1,2025-09-29,504.7,750,11711.158928571438,T1,T1_ONLY,11711.158928571438,0.0,0.0,0.0,0.0,T1_EXIT,14.928774928774956,0.0151586334370298,0.0319709020917659,2.2715231654929675,0.9563492063492064,-0.1623160527552474,-1,-0.1923066572268224,1.0
2024-03-06,NSE:PGIL-EQ,1,2024-02-09,563.8,1311,71901.30932142858,"T1,T2",T2_PARTIAL,12585.827807142878,17768.798928571425,0.0,41546.682585714276,0.0,STOPLOSS,36.84353004872765,0.0235334377344584,0.0578599300663862,0.9437907695499348,0.4246031746031746,0.2081504110914898,1,0.1820417496677259,0.0
2025-08-08,NSE:PIDILITIND-EQ,1,2025-07-28,2878.8,681,79736.47277142847,"T1,T2",T2_PARTIAL,8539.874228571416,12384.237171428555,0.0,58812.36137142849,0.0,STOPLOSS,19.80166346769029,0.0084653980477796,0.0155570773536592,1.0239232529625526,0.4285714285714285,0.0066098411750071,1,0.0763108511356347,0.0
2019-05-13,NSE:PNBHOUSING-EQ,1,2019-05-06,568.96,149,6194.00204071428,"T1,T2",T2_PARTIAL,1091.1753321428541,1521.0348842857138,0.0,3581.7918242857127,0.0,STOPLOSS,11.327649208282551,0.0276553668432844,0.0436623714446407,0.5565254924524768,0.7182539682539683,-0.1880442895781599,-1,0.1355948705657253,0.0
2021-12-03,NSE:PNBHOUSING-EQ,3,2021-11-29,431.07,1268,38893.27246285713,"T1,T2",T2_PARTIAL,5231.1359142857245,7438.2549,0.0,26223.88164857141,0.0,STOPLOSS,67.94055201698512,0.0284167288661213,0.0329677977391805,0.3546541127253702,0.238095238095238,-0.0084279119222188,-1,1.1350907490179685,1.0
2025-09-22,NSE:PNBHOUSING-EQ,4,2025-08-28,767.05,1585,88373.11860714288,"T1,T2",T2_PARTIAL,8126.384200000015,11625.53663571427,0.0,68621.1977714286,0.0,STOPLOSS,47.43292480953959,0.0432547267138672,0.0232802853231769,0.5923413206266959,0.8571428571428571,-0.0265634347108816,-1,0.3574705126101855,1.0
2025-04-04,NSE:PNCINFRA-EQ,1,2025-04-02,265.05,5754,13636.19725714286,T1,T1_ONLY,14703.81865714286,0.0,0.0,-1067.6214000000002,0.0,STOPLOSS,58.99830220713076,0.0253223797433659,0.0331743336836715,0.4969230628041885,0.0753968253968253,-0.2368577358576683,-1,0.5602994073297334,1.0
2021-07-22,NSE:POWERGRID-EQ,1,2021-07-14,129.67,325,140.6542699999995,T1,T1_ONLY,170.08935999999952,0.0,0.0,-29.43509,0.0,STOPLOSS,47.43589743589741,0.0103224551098356,0.0143991891504809,0.6281081593474038,0.1111111111111111,0.0792919834360093,1,0.3447260063225944,1.0
2023-07-07,NSE:PPLPHARMA-EQ,1,2023-07-05,90.43,7236,5357.952340714277,T1,T1_ONLY,5815.980290714277,0.0,0.0,-458.02795000000003,0.0,STOPLOSS,54.273237679351226,0.0151440320253155,0.0306551239316914,0.4451584504191385,0.6136363636363636,-0.2465726309183233,-1,0.6477801322906382,1.0
2024-03-11,NSE:PRINCEPIPE-EQ,1,2024-03-06,565.05,843,2401.367978571446,T1,T1_ONLY,2734.747478571446,0.0,0.0,-333.3795,0.0,STOPLOSS,28.05970149253733,0.0143738396914056,0.0201499235213066,0.7647826568147273,0.3849206349206349,-0.0375909595751059,-1,0.1339433605753673,1.0
2022-04-25,NSE:PTC-EQ,3,2022-03-21,80.75,4016,36246.97512499997,"T1,T2",T2_PARTIAL,2546.7459821428547,3631.4031428571393,0.0,30068.825999999972,0.0,STOPLOSS,28.793774319066145,0.0135527354728975,0.0272003538257408,1.2412179628498243,0.5753968253968254,-0.0700365169090204,-1,0.039205698628698,1.0
2023-01-25,NSE:PTC-EQ,4,2023-01-20,106.95,3710,18742.46780357142,"T1,T2",T2_PARTIAL,4626.339524999996,6559.358057142862,0.0,7556.770221428564,0.0,STOPLOSS,84.72906403940888,0.0302187445113919,0.0399051626260602,2.6488754639213496,0.98015873015873,0.0173663195338887,1,0.9757818002346784,0.0
2020-06-09,NSE:PVRINOX-EQ,1,2020-05-19,804.45,66,12821.104928571427,"T1,T2",T2_PARTIAL,1221.8147142857154,1721.8029,0.0,9877.487314285712,0.0,STOPLOSS,30.2578475336323,0.0440369894897087,0.0770180158582172,3.363476240248213,1.0,-0.4593024526293287,-1,0.07176653311317,0.0
2025-04-04,NSE:PVRINOX-EQ,2,2025-03-26,926.25,246,2456.9764071428594,T1,T1_ONLY,2616.2914071428595,0.0,0.0,-159.315,0.0,STOPLOSS,45.0644567219153,0.0294445038630751,0.039209562367457,0.6389947271577757,0.3015873015873015,-0.2697460273733444,-1,0.3648780642557102,1.0
2022-12-16,NSE:QUESS-EQ,1,2022-12-12,438.75,1047,4123.805271428566,T1,T1_ONLY,4445.409021428566,0.0,0.0,-321.60375,0.0,STOPLOSS,52.18702865761688,0.019517794677473,0.0333007733007732,0.2520110847420924,0.4841269841269841,-0.2134161115612673,-1,0.419581491677979,1.0
2022-03-24,NSE:RAILTEL-EQ,1,2022-03-22,89.5,3516,2226.078267857149,T1,T1_ONLY,2446.337767857149,0.0,0.0,-220.2595,0.0,STOPLOSS,39.73063973063975,0.0201795222890299,0.0269353551476456,0.9701656373531298,0.3968253968253968,-0.1717023287772159,-1,0.2857977647705007,1.0
2019-01-08,NSE:RAJESHEXPO-EQ,1,2019-01-02,572.45,87,828.3178500000034,"T1,T2",T2_PARTIAL,202.55578571428705,290.76595714285696,0.0,334.9961071428594,0.0,STOPLOSS,56.98924731182792,0.0025714212666802,0.0146238598505172,1.2547004767138612,0.5158730158730159,-0.0843236091228839,-1,0.8555065604309839,1.0
2019-01-18,NSE:RAJESHEXPO-EQ,2,2019-01-08,571.25,88,1875.0456142857106,"T1,T2",T2_PARTIAL,244.51644285714235,368.22393571428495,0.0,1262.3052357142833,0.0,STOPLOSS,54.00843881856537,0.0034444707285414,0.0174804626445764,0.6700567759571312,0.2777777777777778,-0.0824908391455343,-1,0.4895963236104714,0.0
2019-10-16,NSE:RAJESHEXPO-EQ,3,2019-10-11,674.3,50,184.42378571428517,T1,T1_ONLY,208.02428571428518,0.0,0.0,-23.6005,0.0,STOPLOSS,49.96114996114991,0.008360470822467,0.021588525666829,0.8389745207081324,0.3095238095238095,0.0229430827185731,1,0.7127675356245426,1.0
2019-11-06,NSE:RAJESHEXPO-EQ,4,2019-10-23,670.85,110,271.3003464285718,T1,T1_ONLY,322.95579642857183,0.0,0.0,-51.65545000000001,0.0,STOPLOSS,56.45161290322581,0.0064428615018007,0.0156038714211181,0.8776718454221268,0.25,0.0194454381526026,1,0.433321938403997,1.0
2019-11-08,NSE:RAJESHEXPO-EQ,5,2019-11-06,669.0,102,937.1591678571408,"T1,T2",T2_PARTIAL,232.65378214285604,329.2573500000009,0.0,375.2480357142839,0.0,STOPLOSS,46.63382594417082,0.0036960094217758,0.0122304078582105,1.1068645938775474,0.6309523809523809,0.0163007255465123,1,0.0069489774919941,1.0
2019-11-13,NSE:RAJESHEXPO-EQ,6,2019-11-08,674.9,102,221.383971428573,T1,T1_ONLY,269.301871428573,0.0,0.0,-47.9179,0.0,STOPLOSS,52.13068181818184,0.0042499546359859,0.0138856550176745,0.4135827962986532,0.0515873015873015,0.01568402674727,1,0.6136906732009506,0.0
