date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag
2025-07-28,NSE:DEEPAKNTR-EQ,1,2025-07-25,1902.6,280,-11055.195000000029,17.53355704697978,0.0077171421445844,0.0131812106741151,0.6696697488835739,0.0476190476190476,-0.1023638117249708,-1
2022-06-24,NSE:DHANI-EQ,1,2022-06-21,33.2,6492,-21791.429764285702,4.953560371517057,0.0214071970954564,0.0668029259896729,2.2029132563853,0.8333333333333334,-1.7478592125645098,-1
2022-11-01,NSE:DHANI-EQ,3,2022-10-28,57.4,2071,1829.3236571428552,72.34042553191487,0.0297186066261461,0.0392608262817322,1.170052019694909,0.2658730158730158,-0.4195768412855941,-1
2022-12-13,NSE:DHANI-EQ,4,2022-12-06,46.15,639,-1941.1530589285712,39.2156862745098,0.0268233429413859,0.0432595573440643,1.0886643085524284,0.3928571428571428,-0.4116704087623208,-1
2023-01-27,NSE:DHANI-EQ,5,2023-01-24,36.55,1788,-3825.9655928571456,32.1637426900585,0.0221508802440883,0.0384014070744577,0.3997124807774814,0.0753968253968253,-0.5033440204669615,-1
2022-08-22,NSE:DISHTV-EQ,1,2022-08-17,11.35,7602,1434.365528571426,56.60377358490567,0.0212145222147531,0.0421648835745752,0.853467712386632,0.5079365079365079,-0.1789632581570382,-1
2024-05-07,NSE:DISHTV-EQ,5,2024-04-24,17.95,41752,-43874.865528571434,47.36842105263159,0.0265447057007104,0.038400318344608,0.7419479317339731,0.4722222222222222,0.0053080798018645,1
2024-05-09,NSE:DISHTV-EQ,6,2024-05-07,16.65,64746,-59291.149499999905,30.35714285714282,0.0153922410289212,0.036036036036036,1.5068458397276192,0.6111111111111112,-0.0106378068237829,-1
2025-09-04,NSE:DISHTV-EQ,8,2025-08-21,5.21,196898,-51395.370770714275,39.08045977011492,0.0164764140310177,0.0327666575267342,0.8124381122741298,0.1468253968253968,-0.416122086475486,-1
2024-03-12,NSE:EASEMYTRIP-EQ,1,2024-02-29,24.18,16038,-27922.68496285716,37.61301989150088,0.0248133661060326,0.0473827248020796,0.6283342636045438,0.7976190476190477,0.050641478816016,1
2022-06-16,NSE:ELECTCAST-EQ,1,2022-06-14,32.7,6476,-9985.367528571433,43.51851851851856,0.0216162325118423,0.0307994757536041,1.3498724576409562,0.4682539682539682,0.0048931337830499,1
2025-01-06,NSE:ELECTCAST-EQ,2,2024-12-23,138.57,1849,4873.529035714278,21.701149425287355,0.0293536086994831,0.0477891524654893,1.2257319386042458,0.5674603174603174,-0.0414455412786428,-1
2025-01-13,NSE:ELECTCAST-EQ,3,2025-01-06,132.02,10736,-100461.34930857144,25.27935905545016,0.0261038289034222,0.0466325448525115,1.5387467589513406,0.5357142857142857,-0.0806605168169357,-1
2025-01-27,NSE:ELECTCAST-EQ,5,2025-01-21,125.61,1527,-15843.159449999986,32.87485470747774,0.0307932172051556,0.0544542631956054,1.2523933470906314,0.3055555555555556,-0.134546146067723,-1
2024-08-12,NSE:EQUITASBNK-EQ,1,2024-08-02,81.59,8512,-29193.326719999994,17.92573623559538,0.0146069826891634,0.0273843083010873,1.5243832274189928,0.9206349206349206,-0.0258649792501314,-1
