date,symbol,trade_id,entry_date,entry_price,shares,total_trade_pnl,RSI_14,VOL_20,NORM_ATR,volume_ratio,volume_percentile,ema_50_200_diff,ema_flag,NORM_BB,BB_Squeeze
2025-07-24,NSE:STARCEMENT-EQ,2,2025-07-11,211.34,999,27301.778116428526,55.26487900588624,0.0072881934862335,0.0176053481864024,0.5739824822880771,0.0158730158730158,0.0129794899999461,1,0.3035857468231896,1.0
2019-06-19,NSE:STLTECH-EQ,1,2019-05-30,177.25,140,584.0727142857145,46.38386648122393,0.0432730162139847,0.0583115051380213,0.7536960432124522,0.8055555555555556,-0.3296441144206366,-1,0.5648440900588375,0.0
2025-07-24,NSE:SULA-EQ,1,2025-07-18,298.1,1044,11621.151657142882,34.375000000000014,0.0061915143928689,0.0159582115301672,0.5886123487473112,0.0277777777777777,-0.14642573745897,-1,0.162994268457721,1.0
2024-11-14,NSE:SUPREMEIND-EQ,1,2024-11-04,4214.2,80,46089.644160714306,15.824195686227227,0.0279675311920293,0.0564002996671118,1.5138300846492834,0.8611111111111112,0.0168773352680319,1,0.1865181001954222,0.0
2024-12-13,NSE:SURYAROSNI-EQ,1,2024-11-28,286.08,1560,10743.007688571439,28.458002507313,0.0354659164917296,0.0596111976669862,0.9319984657701892,0.5595238095238095,0.0317702845728073,1,0.260874962302275,0.0
2020-04-24,NSE:SUZLON-EQ,1,2020-03-31,1.7,15119,12145.89478571427,28.76712328767124,0.0370602991080073,0.0453781512605041,0.1686561494167899,0.0079365079365079,-0.4746574755504244,-1,0.3744056012982534,0.0
2021-10-07,NSE:SUZLON-EQ,2,2021-09-16,5.68,16925,13588.744069999988,69.64285714285714,0.0235514897320953,0.0413732394366196,0.6626485687864884,0.4841269841269841,0.0878220536095832,1,0.9556726801856772,1.0
2023-05-09,NSE:SUZLON-EQ,3,2023-05-03,8.1,17409,11522.376225000002,47.36842105263155,0.0122717579583857,0.0339506172839506,1.1872581484889837,0.5396825396825397,-0.0103569173764492,-1,0.5374507550320644,1.0
2023-08-25,NSE:SUZLON-EQ,4,2023-08-16,20.25,12821,37399.04903571425,67.74193548387099,0.03294860373531,0.0421516754850088,0.3830908499085799,0.376984126984127,0.2388393735358069,1,0.8598398676420216,0.0
2023-09-01,NSE:SUZLON-EQ,5,2023-08-30,25.85,7664,2893.1996535714243,85.47486033519553,0.0311111016125615,0.0374412821221332,0.5560745095912024,0.4484126984126984,0.2188748465353841,1,1.1141594865605966,0.0
2023-10-10,NSE:SUZLON-EQ,6,2023-09-20,25.85,1775,5799.202017857144,50.0,0.0352875062211355,0.0520862116606797,0.9183050601334436,0.6984126984126984,0.2527687702019821,1,0.9251070439120976,1.0
2023-11-20,NSE:SUZLON-EQ,7,2023-10-26,31.4,1901,23639.38299999998,57.72357723577237,0.0336596695374536,0.0533439490445859,0.6839218623657985,0.496031746031746,0.2672609626803487,1,0.7921806674566975,0.0
2024-09-13,NSE:SUZLON-EQ,8,2024-09-10,78.05,2305,16151.577540000006,48.08429118773947,0.0248284660615605,0.037219730941704,1.9097520614935,0.8809523809523809,0.2339371044161754,1,0.5947021115211547,1.0
2024-12-20,NSE:SUZLON-EQ,10,2024-11-13,54.03,5812,97972.98353999991,25.0,0.0318295604086561,0.0703312974273551,2.991755144027271,0.9761904761904762,0.2114278410199654,1,-0.2235630659727634,0.0
2024-11-04,NSE:SWANCORP-EQ,1,2024-10-22,486.45,1,23.82013928571432,28.54502244520729,0.0300042305685246,0.0510183105002716,1.2527488845787125,0.4841269841269841,0.0146877418988636,1,-0.1869510716472928,0.0
2024-10-14,NSE:SWSOLAR-EQ,2,2024-10-04,546.6,270,3908.2747285714295,17.354957364989133,0.0309234181182398,0.0650318854215671,1.332311729866598,0.9404761904761904,0.1103352704460677,1,-0.073317313702637,0.0
2024-10-22,NSE:SWSOLAR-EQ,3,2024-10-14,554.85,238,19643.609699999986,22.91882914677184,0.0322705423900516,0.0610975939443092,0.9347155355361948,0.9007936507936508,0.0679128699998718,1,0.2554712477047833,0.0
2024-11-27,NSE:SWSOLAR-EQ,4,2024-11-13,483.9,241,2288.7343178571405,28.042465044018627,0.0278411798852087,0.0493091843060845,2.638358279104398,0.9087301587301588,-5.46144444697308e-06,-1,-0.1384471602772502,0.0
2025-07-18,NSE:SWSOLAR-EQ,6,2025-07-08,305.35,1482,47656.316192857135,35.450643776824066,0.0202457713162692,0.0309714847130927,0.4386995969472161,0.5555555555555556,-0.2294461031695067,-1,0.1130777319729571,1.0
2022-09-13,NSE:TANLA-EQ,1,2022-08-30,719.95,205,32679.19137142862,49.91906765943671,0.0310572622255268,0.0345559711487901,0.3215490059596463,0.5317460317460317,-0.377294595141721,-1,0.332429850981652,1.0
2022-06-30,NSE:TASTYBITE-EQ,1,2022-06-22,8501.1,11,13285.44452142859,23.12472861485017,0.0200648856478539,0.0317475721629302,0.7833405265429435,0.1428571428571428,-0.2764214694273575,-1,0.0894491463923989,0.0
2020-05-04,NSE:TATACHEM-EQ,1,2020-04-22,249.9,121,5263.943699999998,71.93436960276338,0.0403340643047659,0.0507917452695363,1.0043863551285774,0.9047619047619048,-0.6858311658879986,-1,0.791198683162926,1.0
2020-09-24,NSE:TATACHEM-EQ,4,2020-09-22,279.45,116,487.0059428571436,27.820069204152247,0.0187341027272915,0.0382128159905937,0.6172196878695714,0.7261904761904762,-0.3039936452253458,-1,0.109539297002638,0.0
2025-09-18,NSE:TATAINVEST-EQ,2,2025-09-09,6691.5,14,6643.514571428577,26.973026973026972,0.0057451052101261,0.0164814636906096,0.8891749830546046,0.1944444444444444,0.0401850866782141,1,-0.0020367996557198,1.0
2019-10-31,NSE:TATASTEEL-EQ,1,2019-10-15,34.92,431,2231.3089542857124,38.17114093959731,0.0326996781473023,0.0433439698903616,1.2879781389083618,0.9464285714285714,-0.2324039231031052,-1,0.4606924364849395,0.0
2024-07-25,NSE:TATASTEEL-EQ,2,2024-07-19,157.77,43,55.02481714285708,15.387894288150092,0.0137428723185736,0.0216409058394226,2.020392178912827,0.9325396825396826,0.1166032079316952,1,-0.1889133287701154,0.0
2024-07-15,NSE:TATATECH-EQ,1,2024-07-05,1010.35,77,2728.520728571433,34.78260869565216,0.0083212521216083,0.0150548961109658,0.5863965592570842,0.3624161073825503,-0.089335539232103,-1,0.3474441666885224,0.0
